class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
p,14.06,f,h,e,f,e,,w,16.44,15.68,s,y,w,u,w,t,g,,d,u
p,15.07,x,h,o,f,e,,w,18.2,17.44,s,y,w,u,w,t,p,,d,a
p,13.5,f,h,e,f,e,,w,17.68,17.03,s,y,w,u,w,t,p,,d,a
p,16.73,f,h,o,f,e,,w,18.54,18.73,s,y,w,u,w,t,g,,d,w
p,14.49,x,h,o,f,e,,w,17.86,17.22,s,y,w,u,w,t,g,,d,w
p,14.81,f,g,o,f,e,,w,17.95,18.57,s,y,w,u,w,t,g,,d,u
p,16.17,f,h,e,f,e,,w,17.67,18.06,s,y,w,u,w,t,g,,d,a
p,14.62,x,h,e,f,e,,w,17.75,17.74,s,y,w,u,w,t,p,,d,a
p,18.25,f,h,o,f,e,,w,18.22,18.36,s,y,w,u,w,t,p,,d,a
p,13.14,f,h,e,f,e,,w,17.96,18.09,s,y,w,u,w,t,g,,d,a
p,15.31,x,h,o,f,e,,w,17.07,17.24,s,y,w,u,w,t,p,,d,a
p,14.81,f,h,o,f,e,,w,17.25,17.58,s,y,w,u,w,t,p,,d,u
p,16.4,f,g,o,f,e,,w,19.07,18.64,s,y,w,u,w,t,p,,d,u
p,15.38,x,g,o,f,e,,w,17.39,17.72,s,y,w,u,w,t,p,,d,a
p,14.9,x,g,o,f,e,,w,17.74,17.05,s,y,w,u,w,t,g,,d,a
p,14.02,x,h,e,f,e,,w,17.58,17.83,s,y,w,u,w,t,p,,d,u
p,14.84,x,h,e,f,e,,w,16.96,16.53,s,y,w,u,w,t,p,,d,w
p,14.62,f,g,e,f,e,,w,18.15,16.71,s,y,w,u,w,t,g,,d,w
p,15.13,f,h,e,f,e,,w,17.03,16.58,s,y,w,u,w,t,p,,d,a
p,16.46,x,h,e,f,e,,w,17.19,16.9,s,y,w,u,w,t,p,,d,u
p,16.22,f,h,o,f,e,,w,18.29,18.14,s,y,w,u,w,t,p,,d,a
p,16.7,x,g,o,f,e,,w,17.14,18.27,s,y,w,u,w,t,g,,d,w
p,12.24,x,h,e,f,e,,w,15.57,16.93,s,y,w,u,w,t,g,,d,w
p,15.15,f,h,o,f,e,,w,17.56,16.62,s,y,w,u,w,t,p,,d,u
p,17.5,f,g,o,f,e,,w,18.44,18.52,s,y,w,u,w,t,g,,d,a
p,15.64,f,g,e,f,e,,w,16.59,17.73,s,y,w,u,w,t,g,,d,u
p,14.64,x,h,e,f,e,,w,18.36,17.75,s,y,w,u,w,t,g,,d,w
p,14.62,x,h,o,f,e,,w,16.42,16.9,s,y,w,u,w,t,g,,d,w
p,14.81,x,g,o,f,e,,w,18.45,17.27,s,y,w,u,w,t,g,,d,u
p,16.2,f,g,o,f,e,,w,16.96,17.59,s,y,w,u,w,t,p,,d,a
p,15.39,f,g,e,f,e,,w,18.26,18.28,s,y,w,u,w,t,g,,d,u
p,17.21,x,g,o,f,e,,w,19.3,19.2,s,y,w,u,w,t,g,,d,u
p,13.55,x,g,e,f,e,,w,18.11,17.68,s,y,w,u,w,t,g,,d,w
p,15.28,x,h,o,f,e,,w,17.4,16.89,s,y,w,u,w,t,g,,d,a
p,12.28,x,h,o,f,e,,w,16.56,16.17,s,y,w,u,w,t,p,,d,a
p,14.53,x,h,o,f,e,,w,17.27,17.8,s,y,w,u,w,t,g,,d,a
p,14.9,f,h,o,f,e,,w,18.16,17.55,s,y,w,u,w,t,p,,d,a
p,14.96,x,g,o,f,e,,w,17.71,17.66,s,y,w,u,w,t,g,,d,u
p,16.79,x,g,e,f,e,,w,17.33,17.3,s,y,w,u,w,t,p,,d,u
p,13.09,f,g,e,f,e,,w,16.64,16.89,s,y,w,u,w,t,g,,d,a
p,17.47,f,g,o,f,e,,w,17.99,18.56,s,y,w,u,w,t,g,,d,w
p,14.28,f,g,o,f,e,,w,17.84,17.46,s,y,w,u,w,t,g,,d,a
p,18.18,f,h,e,f,e,,w,17.47,17.89,s,y,w,u,w,t,g,,d,a
p,16.53,f,g,e,f,e,,w,19.58,18.76,s,y,w,u,w,t,g,,d,a
p,15.6,f,g,e,f,e,,w,16.53,18.32,s,y,w,u,w,t,g,,d,a
p,16.8,f,h,e,f,e,,w,18.57,19.52,s,y,w,u,w,t,p,,d,a
p,14.82,x,h,e,f,e,,w,16.59,16.08,s,y,w,u,w,t,p,,d,u
p,15.47,x,g,o,f,e,,w,18.45,18.51,s,y,w,u,w,t,g,,d,u
p,14.35,x,g,e,f,e,,w,17.22,17.41,s,y,w,u,w,t,p,,d,w
p,13.32,x,h,o,f,e,,w,17.29,16.36,s,y,w,u,w,t,p,,d,u
p,13.7,f,g,e,f,e,,w,16.85,16.31,s,y,w,u,w,t,p,,d,u
p,14.13,f,g,o,f,e,,w,17.39,16.52,s,y,w,u,w,t,p,,d,a
p,16.94,x,g,o,f,e,,w,18.08,17.68,s,y,w,u,w,t,p,,d,a
p,13.94,x,h,e,f,e,,w,17.03,17.03,s,y,w,u,w,t,p,,d,a
p,7.19,p,g,n,f,e,,w,8.82,17.42,,y,w,u,w,t,p,,d,u
p,5.51,p,g,n,f,e,,w,7.2,12.11,,y,w,u,w,t,p,,d,u
p,8.71,x,g,n,f,e,,w,8.39,16.27,,y,w,u,w,t,p,,d,u
p,7.96,x,g,n,f,e,,w,8.84,16.16,,y,w,u,w,t,p,,d,u
p,6.42,x,g,n,f,e,,w,7.27,13.03,,y,w,u,w,t,p,,d,a
p,6.96,x,g,n,f,e,,w,7.94,13.3,,y,w,u,w,t,p,,d,u
p,7.69,x,g,n,f,e,,w,7.55,13.47,,y,w,u,w,t,p,,d,u
p,6.79,p,g,n,f,e,,w,8.61,15.27,,y,w,u,w,t,p,,d,u
p,7.27,x,g,n,f,e,,w,8.26,14.1,,y,w,u,w,t,p,,d,u
p,7.22,x,g,n,f,e,,w,8.04,12.9,,y,w,u,w,t,p,,d,u
p,8.11,p,g,n,f,e,,w,7.55,16.24,,y,w,u,w,t,p,,d,a
p,6.63,x,g,n,f,e,,w,7.38,14.67,,y,w,u,w,t,p,,d,u
p,6.84,x,g,n,f,e,,w,7.08,12.87,,y,w,u,w,t,p,,d,a
p,6.58,x,g,n,f,e,,w,8.07,14.47,,y,w,u,w,t,p,,d,u
p,6.82,p,g,n,f,e,,w,8.19,15.74,,y,w,u,w,t,p,,d,a
p,8.89,x,g,n,f,e,,w,8.94,18.68,,y,w,u,w,t,p,,d,u
p,7.35,p,g,n,f,e,,w,7.16,15.02,,y,w,u,w,t,p,,d,u
p,8.4,x,g,n,f,e,,w,9.44,16.41,,y,w,u,w,t,p,,d,u
p,7.92,p,g,n,f,e,,w,7.22,14.69,,y,w,u,w,t,p,,d,u
p,7.29,p,g,n,f,e,,w,8.2,15.81,,y,w,u,w,t,p,,d,a
p,7.89,p,g,n,f,e,,w,7.79,16.59,,y,w,u,w,t,p,,d,a
p,6.74,x,g,n,f,e,,w,7.67,13.64,,y,w,u,w,t,p,,d,a
p,7.36,p,g,n,f,e,,w,8.77,16.55,,y,w,u,w,t,p,,d,u
p,6.83,p,g,n,f,e,,w,8.14,13.56,,y,w,u,w,t,p,,d,a
p,8.16,x,g,n,f,e,,w,7.69,14.51,,y,w,u,w,t,p,,d,a
p,6.8,x,g,n,f,e,,w,7.02,13.84,,y,w,u,w,t,p,,d,u
p,7.56,p,g,n,f,e,,w,8.42,15.75,,y,w,u,w,t,p,,d,u
p,7.13,x,g,n,f,e,,w,8.04,13.23,,y,w,u,w,t,p,,d,a
p,7.56,p,g,n,f,e,,w,7.61,16.15,,y,w,u,w,t,p,,d,a
p,8.65,p,g,n,f,e,,w,8.83,14.69,,y,w,u,w,t,p,,d,a
p,6.76,x,g,n,f,e,,w,8.0,14.44,,y,w,u,w,t,p,,d,u
p,7.3,p,g,n,f,e,,w,8.46,13.5,,y,w,u,w,t,p,,d,u
p,7.93,p,g,n,f,e,,w,7.8,13.94,,y,w,u,w,t,p,,d,u
p,7.37,x,g,n,f,e,,w,7.86,15.75,,y,w,u,w,t,p,,d,u
p,6.57,x,g,n,f,e,,w,7.3,13.22,,y,w,u,w,t,p,,d,u
p,8.86,p,g,n,f,e,,w,7.9,17.12,,y,w,u,w,t,p,,d,a
p,7.99,x,g,n,f,e,,w,8.56,16.79,,y,w,u,w,t,p,,d,a
p,7.59,x,g,n,f,e,,w,7.38,12.48,,y,w,u,w,t,p,,d,a
p,8.9,x,g,n,f,e,,w,9.46,19.4,,y,w,u,w,t,p,,d,u
p,6.79,p,g,n,f,e,,w,7.01,13.61,,y,w,u,w,t,p,,d,a
p,6.6,p,g,n,f,e,,w,7.09,13.19,,y,w,u,w,t,p,,d,a
p,6.4,x,g,n,f,e,,w,7.35,14.37,,y,w,u,w,t,p,,d,a
p,7.19,p,g,n,f,e,,w,7.81,13.41,,y,w,u,w,t,p,,d,a
p,5.46,x,g,n,f,e,,w,6.65,12.69,,y,w,u,w,t,p,,d,a
p,7.11,p,g,n,f,e,,w,8.03,13.01,,y,w,u,w,t,p,,d,a
p,6.1,x,g,n,f,e,,w,7.14,13.46,,y,w,u,w,t,p,,d,a
p,6.07,x,g,n,f,e,,w,7.11,12.05,,y,w,u,w,t,p,,d,u
p,7.62,x,g,n,f,e,,w,7.85,16.33,,y,w,u,w,t,p,,d,a
p,7.82,p,g,n,f,e,,w,8.57,14.21,,y,w,u,w,t,p,,d,a
p,7.06,x,g,n,f,e,,w,8.15,15.94,,y,w,u,w,t,p,,d,a
p,7.41,p,g,n,f,e,,w,7.36,13.47,,y,w,u,w,t,p,,d,u
p,7.35,x,g,n,f,e,,w,8.09,12.95,,y,w,u,w,t,p,,d,u
p,8.12,x,g,n,f,e,,w,8.27,16.42,,y,w,u,w,t,p,,d,a
p,7.04,p,g,n,f,e,,w,7.75,16.47,,y,w,u,w,t,p,,d,u
p,6.15,p,g,n,f,e,,w,8.83,14.36,,y,w,u,w,t,p,,d,u
p,6.7,p,g,n,f,e,,w,6.97,13.57,,y,w,u,w,t,p,,d,a
p,8.68,x,g,n,f,e,,w,8.15,14.4,,y,w,u,w,t,p,,d,a
p,8.51,p,g,n,f,e,,w,8.81,20.03,,y,w,u,w,t,p,,d,u
p,7.4,p,g,n,f,e,,w,8.01,14.93,,y,w,u,w,t,p,,d,a
p,7.29,p,g,n,f,e,,w,7.83,15.31,,y,w,u,w,t,p,,d,u
p,6.82,p,g,n,f,e,,w,7.6,14.41,,y,w,u,w,t,p,,d,a
p,6.49,x,g,n,f,e,,w,7.99,14.98,,y,w,u,w,t,p,,d,u
p,7.7,p,g,n,f,e,,w,8.95,16.63,,y,w,u,w,t,p,,d,u
p,7.65,x,g,n,f,e,,w,7.51,14.71,,y,w,u,w,t,p,,d,u
p,6.86,x,g,n,f,e,,w,8.43,15.5,,y,w,u,w,t,p,,d,u
p,8.09,p,g,n,f,e,,w,8.23,14.49,,y,w,u,w,t,p,,d,a
p,8.38,x,g,n,f,e,,w,9.5,19.47,,y,w,u,w,t,p,,d,u
p,7.95,x,g,n,f,e,,w,9.1,16.23,,y,w,u,w,t,p,,d,a
p,7.53,x,g,n,f,e,,w,7.74,13.98,,y,w,u,w,t,p,,d,u
p,8.47,p,g,n,f,e,,w,7.77,15.39,,y,w,u,w,t,p,,d,a
p,7.18,x,g,n,f,e,,w,7.09,15.31,,y,w,u,w,t,p,,d,u
p,8.01,x,g,n,f,e,,w,8.42,14.65,,y,w,u,w,t,p,,d,a
p,7.22,p,g,n,f,e,,w,8.13,15.82,,y,w,u,w,t,p,,d,u
p,9.09,p,g,n,f,e,,w,9.06,16.14,,y,w,u,w,t,p,,d,u
p,8.11,x,g,n,f,e,,w,7.98,14.8,,y,w,u,w,t,p,,d,u
p,8.2,x,g,n,f,e,,w,8.02,15.96,,y,w,u,w,t,p,,d,a
p,7.45,x,g,n,f,e,,w,8.36,15.14,,y,w,u,w,t,p,,d,a
p,6.69,x,g,n,f,e,,w,7.83,15.12,,y,w,u,w,t,p,,d,a
p,6.18,x,g,n,f,e,,w,6.72,13.92,,y,w,u,w,t,p,,d,u
p,7.6,p,g,n,f,e,,w,8.17,14.8,,y,w,u,w,t,p,,d,a
p,8.32,x,g,n,f,e,,w,7.39,14.35,,y,w,u,w,t,p,,d,u
p,6.82,p,g,n,f,e,,w,7.2,13.8,,y,w,u,w,t,p,,d,u
p,7.61,p,g,n,f,e,,w,7.97,14.45,,y,w,u,w,t,p,,d,u
p,7.86,x,g,n,f,e,,w,8.86,15.62,,y,w,u,w,t,p,,d,u
p,6.93,x,g,n,f,e,,w,7.6,15.11,,y,w,u,w,t,p,,d,a
p,8.17,x,g,n,f,e,,w,9.02,15.9,,y,w,u,w,t,p,,d,u
p,7.74,x,g,n,f,e,,w,8.35,15.23,,y,w,u,w,t,p,,d,u
p,8.68,x,g,n,f,e,,w,7.27,15.05,,y,w,u,w,t,p,,d,a
p,6.39,x,g,n,f,e,,w,8.46,15.67,,y,w,u,w,t,p,,d,u
p,8.74,p,g,n,f,e,,w,9.58,17.43,,y,w,u,w,t,p,,d,u
p,8.51,p,g,n,f,e,,w,8.56,14.97,,y,w,u,w,t,p,,d,a
p,8.98,p,g,n,f,e,,w,10.01,19.97,,y,w,u,w,t,p,,d,a
p,9.43,p,g,n,f,e,,w,9.06,16.46,,y,w,u,w,t,p,,d,u
p,6.62,p,g,n,f,e,,w,7.25,14.93,,y,w,u,w,t,p,,d,a
p,7.85,x,g,n,f,e,,w,8.07,14.11,,y,w,u,w,t,p,,d,u
p,7.2,p,g,n,f,e,,w,7.74,15.68,,y,w,u,w,t,p,,d,a
p,6.98,x,g,n,f,e,,w,7.64,13.79,,y,w,u,w,t,p,,d,a
p,6.18,p,g,n,f,e,,w,7.59,16.37,,y,w,u,w,t,p,,d,a
p,8.47,p,g,n,f,e,,w,7.93,14.75,,y,w,u,w,t,p,,d,a
p,7.22,x,g,n,f,e,,w,7.92,14.67,,y,w,u,w,t,p,,d,a
p,6.95,x,g,n,f,e,,w,7.46,14.59,,y,w,u,w,t,p,,d,u
p,6.96,x,g,n,f,e,,w,7.41,14.17,,y,w,u,w,t,p,,d,a
p,7.16,p,g,n,f,e,,w,8.31,14.19,,y,w,u,w,t,p,,d,a
p,8.7,p,g,n,f,e,,w,7.7,13.42,,y,w,u,w,t,p,,d,a
p,7.07,x,g,n,f,e,,w,7.59,14.01,,y,w,u,w,t,p,,d,u
p,7.56,x,g,n,f,e,,w,8.02,12.1,,y,w,u,w,t,p,,d,u
p,8.51,x,g,n,f,e,,w,8.49,15.32,,y,w,u,w,t,p,,d,a
p,7.27,x,g,n,f,e,,w,7.96,15.65,,y,w,u,w,t,p,,d,u
p,6.77,x,g,n,f,e,,w,7.36,13.71,,y,w,u,w,t,p,,d,a
p,7.34,p,g,n,f,e,,w,8.04,13.05,,y,w,u,w,t,p,,d,a
p,6.35,p,g,n,f,e,,w,7.78,15.09,,y,w,u,w,t,p,,d,u
p,5.62,p,g,n,f,e,,w,7.27,13.21,,y,w,u,w,t,p,,d,a
p,8.21,x,g,n,f,e,,w,8.51,15.79,,y,w,u,w,t,p,,d,a
p,7.91,x,g,n,f,e,,w,7.72,12.97,,y,w,u,w,t,p,,d,u
p,7.12,p,g,n,f,e,,w,6.89,13.04,,y,w,u,w,t,p,,d,u
p,7.07,p,g,n,f,e,,w,8.41,14.76,,y,w,u,w,t,p,,d,u
p,5.93,x,g,n,f,e,,w,7.61,13.86,,y,w,u,w,t,p,,d,u
p,7.26,p,g,n,f,e,,w,8.59,18.42,,y,w,u,w,t,p,,d,u
p,6.6,x,g,n,f,e,,w,7.23,12.89,,y,w,u,w,t,p,,d,a
p,7.12,p,g,n,f,e,,w,8.37,16.13,,y,w,u,w,t,p,,d,a
p,6.23,p,g,n,f,e,,w,8.14,15.03,,y,w,u,w,t,p,,d,a
p,7.61,x,g,n,f,e,,w,7.97,14.68,,y,w,u,w,t,p,,d,a
p,6.69,p,g,n,f,e,,w,6.77,13.69,,y,w,u,w,t,p,,d,a
p,6.93,p,g,n,f,e,,w,9.15,18.13,,y,w,u,w,t,p,,d,a
p,7.15,x,g,n,f,e,,w,8.27,15.53,,y,w,u,w,t,p,,d,a
p,6.31,x,g,n,f,e,,w,6.95,12.51,,y,w,u,w,t,p,,d,a
p,8.88,p,g,n,f,e,,w,8.24,13.69,,y,w,u,w,t,p,,d,u
p,7.16,p,g,n,f,e,,w,8.26,16.21,,y,w,u,w,t,p,,d,u
p,7.82,p,g,n,f,e,,w,8.03,13.87,,y,w,u,w,t,p,,d,a
p,6.57,x,g,n,f,e,,w,8.56,16.11,,y,w,u,w,t,p,,d,a
p,6.31,x,g,n,f,e,,w,7.22,13.11,,y,w,u,w,t,p,,d,u
p,7.85,x,g,n,f,e,,w,7.72,15.45,,y,w,u,w,t,p,,d,a
p,5.93,x,g,n,f,e,,w,7.12,11.82,,y,w,u,w,t,p,,d,a
p,6.56,p,g,n,f,e,,w,7.04,12.03,,y,w,u,w,t,p,,d,a
p,6.76,x,g,n,f,e,,w,7.48,13.98,,y,w,u,w,t,p,,d,u
p,7.71,x,g,n,f,e,,w,9.06,17.87,,y,w,u,w,t,p,,d,a
p,7.79,p,g,n,f,e,,w,6.63,13.46,,y,w,u,w,t,p,,d,a
p,8.23,x,g,n,f,e,,w,7.75,15.09,,y,w,u,w,t,p,,d,u
p,7.89,x,g,n,f,e,,w,8.83,16.21,,y,w,u,w,t,p,,d,a
p,7.86,x,g,n,f,e,,w,8.36,15.44,,y,w,u,w,t,p,,d,u
p,7.49,x,g,n,f,e,,w,7.99,14.34,,y,w,u,w,t,p,,d,u
p,8.21,x,g,n,f,e,,w,8.63,15.06,,y,w,u,w,t,p,,d,a
p,8.06,x,g,n,f,e,,w,8.77,16.16,,y,w,u,w,t,p,,d,u
p,7.06,p,g,n,f,e,,w,7.92,15.57,,y,w,u,w,t,p,,d,a
p,7.78,p,g,n,f,e,,w,7.81,14.4,,y,w,u,w,t,p,,d,u
p,7.55,x,g,n,f,e,,w,7.62,16.27,,y,w,u,w,t,p,,d,u
p,7.38,p,g,n,f,e,,w,6.92,15.15,,y,w,u,w,t,p,,d,u
p,7.69,x,g,n,f,e,,w,8.31,16.41,,y,w,u,w,t,p,,d,a
p,7.57,x,g,n,f,e,,w,8.11,15.9,,y,w,u,w,t,p,,d,u
p,9.07,p,g,n,f,e,,w,9.38,16.89,,y,w,u,w,t,p,,d,a
p,8.71,p,g,n,f,e,,w,8.89,18.05,,y,w,u,w,t,p,,d,u
p,7.41,p,g,n,f,e,,w,7.79,16.38,,y,w,u,w,t,p,,d,u
p,8.39,p,g,n,f,e,,w,7.68,13.72,,y,w,u,w,t,p,,d,u
p,7.3,p,g,n,f,e,,w,7.98,16.97,,y,w,u,w,t,p,,d,a
p,7.19,x,g,n,f,e,,w,7.28,12.92,,y,w,u,w,t,p,,d,u
p,7.36,p,g,n,f,e,,w,7.48,12.94,,y,w,u,w,t,p,,d,u
p,6.52,p,g,n,f,e,,w,8.31,15.62,,y,w,u,w,t,p,,d,u
p,7.96,p,g,n,f,e,,w,8.89,15.79,,y,w,u,w,t,p,,d,a
p,6.46,p,g,n,f,e,,w,7.25,12.25,,y,w,u,w,t,p,,d,a
p,8.53,x,g,n,f,e,,w,8.51,16.93,,y,w,u,w,t,p,,d,a
p,6.94,x,g,n,f,e,,w,7.89,15.23,,y,w,u,w,t,p,,d,u
p,6.16,x,g,n,f,e,,w,7.52,14.24,,y,w,u,w,t,p,,d,u
p,7.79,p,g,n,f,e,,w,8.37,14.69,,y,w,u,w,t,p,,d,a
p,7.78,p,g,n,f,e,,w,7.55,13.84,,y,w,u,w,t,p,,d,a
p,7.29,p,g,n,f,e,,w,8.57,14.44,,y,w,u,w,t,p,,d,a
p,7.96,x,g,n,f,e,,w,8.11,14.96,,y,w,u,w,t,p,,d,a
p,6.71,p,g,n,f,e,,w,7.71,14.46,,y,w,u,w,t,p,,d,u
p,8.76,x,g,n,f,e,,w,8.11,15.47,,y,w,u,w,t,p,,d,u
p,7.51,x,g,n,f,e,,w,7.51,12.4,,y,w,u,w,t,p,,d,u
p,6.65,x,g,n,f,e,,w,6.83,13.32,,y,w,u,w,t,p,,d,a
p,6.06,x,g,n,f,e,,w,8.05,14.22,,y,w,u,w,t,p,,d,a
p,9.63,x,g,n,f,e,,w,9.5,18.28,,y,w,u,w,t,p,,d,a
p,7.15,p,g,n,f,e,,w,7.93,15.31,,y,w,u,w,t,p,,d,a
p,5.68,x,g,n,f,e,,w,7.31,13.05,,y,w,u,w,t,p,,d,a
p,7.36,x,g,n,f,e,,w,8.25,14.68,,y,w,u,w,t,p,,d,u
p,6.87,x,g,n,f,e,,w,7.49,12.15,,y,w,u,w,t,p,,d,a
p,8.8,p,g,n,f,e,,w,8.29,17.99,,y,w,u,w,t,p,,d,a
p,7.62,x,g,n,f,e,,w,9.56,15.74,,y,w,u,w,t,p,,d,a
p,7.51,p,g,n,f,e,,w,8.47,15.05,,y,w,u,w,t,p,,d,u
p,6.86,p,g,n,f,e,,w,7.66,14.06,,y,w,u,w,t,p,,d,u
p,8.27,p,g,n,f,e,,w,7.22,11.88,,y,w,u,w,t,p,,d,a
p,7.24,x,g,n,f,e,,w,8.24,16.43,,y,w,u,w,t,p,,d,a
p,8.06,p,g,n,f,e,,w,7.8,15.95,,y,w,u,w,t,p,,d,a
p,8.43,x,g,n,f,e,,w,7.78,13.29,,y,w,u,w,t,p,,d,a
p,7.61,p,g,n,f,e,,w,8.04,13.12,,y,w,u,w,t,p,,d,a
p,8.58,x,g,n,f,e,,w,8.4,16.57,,y,w,u,w,t,p,,d,u
p,8.22,x,g,n,f,e,,w,7.85,14.1,,y,w,u,w,t,p,,d,u
p,7.44,p,g,n,f,e,,w,8.52,14.05,,y,w,u,w,t,p,,d,a
p,7.7,p,g,n,f,e,,w,8.24,13.73,,y,w,u,w,t,p,,d,a
p,7.98,x,g,n,f,e,,w,7.47,14.5,,y,w,u,w,t,p,,d,a
p,7.55,x,g,n,f,e,,w,8.3,14.45,,y,w,u,w,t,p,,d,a
p,7.31,x,g,n,f,e,,w,7.59,14.06,,y,w,u,w,t,p,,d,a
p,7.43,p,g,n,f,e,,w,7.59,13.01,,y,w,u,w,t,p,,d,u
p,7.78,x,g,n,f,e,,w,7.41,14.97,,y,w,u,w,t,p,,d,u
p,8.45,p,g,n,f,e,,w,7.28,14.04,,y,w,u,w,t,p,,d,u
p,8.55,x,g,n,f,e,,w,9.14,16.85,,y,w,u,w,t,p,,d,u
p,7.51,p,g,n,f,e,,w,7.7,15.57,,y,w,u,w,t,p,,d,u
p,8.1,x,g,n,f,e,,w,7.81,14.47,,y,w,u,w,t,p,,d,u
p,6.82,x,g,n,f,e,,w,7.49,13.38,,y,w,u,w,t,p,,d,u
p,8.03,p,g,n,f,e,,w,8.92,15.81,,y,w,u,w,t,p,,d,u
p,8.59,p,g,n,f,e,,w,7.94,13.85,,y,w,u,w,t,p,,d,u
p,6.79,p,g,n,f,e,,w,8.57,15.59,,y,w,u,w,t,p,,d,a
p,8.25,p,g,n,f,e,,w,8.04,16.1,,y,w,u,w,t,p,,d,a
p,6.87,p,g,n,f,e,,w,8.18,15.41,,y,w,u,w,t,p,,d,a
p,6.55,x,g,n,f,e,,w,8.56,16.79,,y,w,u,w,t,p,,d,u
p,6.49,p,g,n,f,e,,w,7.86,12.49,,y,w,u,w,t,p,,d,a
p,7.55,x,g,n,f,e,,w,8.0,14.94,,y,w,u,w,t,p,,d,a
p,7.59,p,g,n,f,e,,w,8.57,14.85,,y,w,u,w,t,p,,d,u
p,5.62,p,g,n,f,e,,w,7.2,12.88,,y,w,u,w,t,p,,d,u
p,7.84,x,g,n,f,e,,w,7.69,16.49,,y,w,u,w,t,p,,d,a
p,6.55,p,g,n,f,e,,w,8.18,15.32,,y,w,u,w,t,p,,d,u
p,7.13,p,g,n,f,e,,w,8.25,12.55,,y,w,u,w,t,p,,d,u
p,6.4,x,g,n,f,e,,w,7.11,13.34,,y,w,u,w,t,p,,d,u
p,7.59,p,g,n,f,e,,w,7.65,15.81,,y,w,u,w,t,p,,d,u
p,8.31,x,g,n,f,e,,w,8.01,14.52,,y,w,u,w,t,p,,d,u
p,7.14,p,g,n,f,e,,w,8.0,14.79,,y,w,u,w,t,p,,d,u
p,8.38,x,g,n,f,e,,w,8.17,14.89,,y,w,u,w,t,p,,d,a
p,8.14,x,g,n,f,e,,w,8.22,14.53,,y,w,u,w,t,p,,d,u
p,6.69,x,g,n,f,e,,w,6.75,11.63,,y,w,u,w,t,p,,d,u
p,6.15,p,g,n,f,e,,w,6.55,12.77,,y,w,u,w,t,p,,d,u
p,8.55,p,g,n,f,e,,w,8.04,15.99,,y,w,u,w,t,p,,d,a
p,7.86,p,g,n,f,e,,w,8.05,14.51,,y,w,u,w,t,p,,d,u
p,7.28,p,g,n,f,e,,w,8.71,15.95,,y,w,u,w,t,p,,d,u
p,7.35,p,g,n,f,e,,w,7.82,14.47,,y,w,u,w,t,p,,d,u
p,7.02,x,g,n,f,e,,w,7.69,14.44,,y,w,u,w,t,p,,d,a
p,7.07,p,g,n,f,e,,w,7.42,15.45,,y,w,u,w,t,p,,d,a
p,7.47,x,g,n,f,e,,w,7.7,14.99,,y,w,u,w,t,p,,d,a
p,7.33,x,g,n,f,e,,w,7.39,13.94,,y,w,u,w,t,p,,d,u
p,7.93,p,g,n,f,e,,w,8.26,17.2,,y,w,u,w,t,p,,d,u
p,7.78,x,g,n,f,e,,w,7.84,13.69,,y,w,u,w,t,p,,d,u
p,7.39,p,g,n,f,e,,w,8.08,12.8,,y,w,u,w,t,p,,d,a
p,7.39,p,g,n,f,e,,w,7.39,13.67,,y,w,u,w,t,p,,d,u
p,8.07,p,g,n,f,e,,w,7.62,15.16,,y,w,u,w,t,p,,d,a
p,8.97,p,g,n,f,e,,w,8.27,16.53,,y,w,u,w,t,p,,d,a
p,7.09,x,g,n,f,e,,w,7.6,14.21,,y,w,u,w,t,p,,d,u
p,7.28,p,g,n,f,e,,w,8.07,14.9,,y,w,u,w,t,p,,d,u
p,7.58,x,g,n,f,e,,w,7.99,14.44,,y,w,u,w,t,p,,d,a
p,6.78,p,g,n,f,e,,w,8.13,12.51,,y,w,u,w,t,p,,d,a
p,5.38,p,g,n,f,e,,w,7.22,12.52,,y,w,u,w,t,p,,d,u
p,8.98,p,g,n,f,e,,w,8.96,17.69,,y,w,u,w,t,p,,d,a
p,7.62,p,g,n,f,e,,w,8.32,16.48,,y,w,u,w,t,p,,d,u
p,7.1,x,g,n,f,e,,w,8.38,14.66,,y,w,u,w,t,p,,d,u
p,8.04,x,g,n,f,e,,w,7.41,14.76,,y,w,u,w,t,p,,d,u
p,7.42,p,g,n,f,e,,w,6.92,13.48,,y,w,u,w,t,p,,d,u
p,7.92,x,g,n,f,e,,w,9.05,15.45,,y,w,u,w,t,p,,d,a
p,7.96,p,g,n,f,e,,w,7.67,16.89,,y,w,u,w,t,p,,d,u
p,7.6,x,g,n,f,e,,w,8.11,15.26,,y,w,u,w,t,p,,d,u
p,8.19,x,g,n,f,e,,w,8.21,17.65,,y,w,u,w,t,p,,d,a
p,8.03,x,g,n,f,e,,w,8.63,15.62,,y,w,u,w,t,p,,d,a
p,8.02,x,g,n,f,e,,w,8.55,15.83,,y,w,u,w,t,p,,d,a
p,7.24,p,g,n,f,e,,w,7.25,13.03,,y,w,u,w,t,p,,d,a
p,6.58,p,g,n,f,e,,w,7.5,11.71,,y,w,u,w,t,p,,d,u
p,8.45,x,g,n,f,e,,w,8.16,14.82,,y,w,u,w,t,p,,d,u
